seed,regime,output,fixed_var,fixed_value,repeat,method,n_train,n_test,rmse,mae,r2
42,noise_free,Output1,X2,0.5,30,rbf,9,3,0.11930145860067853,0.09314737997379947,0.9895375737350721
42,noise_free,Output1,X2,0.5,31,rbf,9,3,0.04852994523605936,0.03623015186575318,0.99497617362556
42,noise_free,Output1,X2,0.5,32,rbf,9,3,0.16725709325260574,0.12897378980797347,0.9816549321126307
42,noise_free,Output1,X2,0.5,33,rbf,9,3,0.03516987965525159,0.031587183917754426,0.9988375683341416
42,noise_free,Output1,X2,0.5,34,rbf,9,3,0.13305785080022164,0.12517222062493927,0.9442662238515367
42,noise_free,Output1,X2,0.5,35,rbf,9,3,0.08543701287286366,0.059900877410208664,0.9957010754909642
42,noise_free,Output1,X2,0.5,36,rbf,9,3,0.28402569388778875,0.22715271915595928,0.9793309013173092
42,noise_free,Output1,X2,0.5,37,cubic,9,3,0.1777663576414974,0.170906783911463,0.9143453660869567
42,noise_free,Output1,X2,0.5,37,rbf,9,3,0.1539317684926872,0.14813752746990141,0.9357743906895751
42,noise_free,Output1,X2,0.5,38,rbf,9,3,0.04972008540989606,0.04932356623390777,0.9953355709497594
42,noise_free,Output1,X2,0.5,39,rbf,9,3,0.06299817649909849,0.05460925162960636,0.9985712464083788
42,noise_free,Output1,X2,0.8333333333333333,0,rbf,9,3,0.046062253083207765,0.04000029244998441,0.9990244077259188
42,noise_free,Output1,X2,0.8333333333333333,1,rbf,9,3,0.12424712930450182,0.1012261179544199,0.9958586330281529
42,noise_free,Output1,X2,0.8333333333333333,2,rbf,9,3,0.16734812849338762,0.12020582499748873,0.9825823346392024
42,noise_free,Output1,X2,0.8333333333333333,3,rbf,9,3,0.07609968213899249,0.06999353653457903,0.9875009205361619
42,noise_free,Output1,X2,0.8333333333333333,4,cubic,9,3,0.030982561121987943,0.030641772310248266,0.9991388218785864
42,noise_free,Output1,X2,0.8333333333333333,4,rbf,9,3,0.048282464039826514,0.047821260608973404,0.9979085994928388
42,noise_free,Output1,X2,0.8333333333333333,5,rbf,9,3,0.05448325488928363,0.05302315156691536,0.9805944956130769
42,noise_free,Output1,X2,0.8333333333333333,6,cubic,9,3,0.14098811812278167,0.12450143882517543,0.962069961402732
42,noise_free,Output1,X2,0.8333333333333333,6,rbf,9,3,0.06636175959192255,0.06519127594030542,0.9915966192211753
42,noise_free,Output1,X2,0.8333333333333333,7,rbf,9,3,0.17455460474932236,0.14580024853284387,0.9822851012297815
42,noise_free,Output1,X2,0.8333333333333333,8,rbf,9,3,0.09172015574488192,0.08702672793938919,0.9579741453932358
42,noise_free,Output1,X2,0.8333333333333333,9,rbf,9,3,0.10661474376011601,0.10328725036278523,0.9800848543762226
42,noise_free,Output1,X2,0.8333333333333333,10,cubic,9,3,0.03098255211301553,0.03064176206990658,0.9994092986061408
42,noise_free,Output1,X2,0.8333333333333333,10,rbf,9,3,0.055234580897548735,0.052066854135556305,0.9981226046231246
42,noise_free,Output1,X2,0.8333333333333333,11,cubic,9,3,0.140988279543034,0.12450156448033349,0.9669218080724828
42,noise_free,Output1,X2,0.8333333333333333,11,rbf,9,3,0.046060978063476275,0.04477701135221398,0.9964694525556775
42,noise_free,Output1,X2,0.8333333333333333,12,cubic,9,3,0.1630481439501809,0.14244737886691258,0.9557607801499024
42,noise_free,Output1,X2,0.8333333333333333,12,rbf,9,3,0.09445233330460963,0.08470681539256357,0.9851542848667791
42,noise_free,Output1,X2,0.8333333333333333,13,rbf,9,3,0.15133647237352874,0.14025243103787233,0.985175354475447
42,noise_free,Output1,X2,0.8333333333333333,14,rbf,9,3,0.032222946099129415,0.025517593675469612,0.998437022257328
42,noise_free,Output1,X2,0.8333333333333333,15,rbf,9,3,0.15939556898046428,0.15508451416560712,0.9662612136313793
42,noise_free,Output1,X2,0.8333333333333333,16,rbf,9,3,0.12162367322127,0.09569031259675113,0.9822650080093733
42,noise_free,Output1,X2,0.8333333333333333,17,rbf,9,3,0.04180830342338102,0.037718637890621576,0.9962274289115159
42,noise_free,Output1,X2,0.8333333333333333,18,rbf,9,3,0.0945638572369691,0.08115955238627078,0.9927479291957503
42,noise_free,Output1,X2,0.8333333333333333,19,rbf,9,3,0.07555551705784362,0.07062340304027319,0.9892287247646284
42,noise_free,Output1,X2,0.8333333333333333,20,rbf,9,3,0.39225803722806357,0.3239683401380041,0.3953062453489443
42,noise_free,Output1,X2,0.8333333333333333,21,rbf,9,3,0.03950234993476726,0.03360588773271914,0.9987377533750941
42,noise_free,Output1,X2,0.8333333333333333,22,rbf,9,3,0.1329601137797682,0.12793891965595364,0.9915516939675743
42,noise_free,Output1,X2,0.8333333333333333,23,rbf,9,3,0.06531699465701131,0.05826220461571981,0.9970879871268892
42,noise_free,Output1,X2,0.8333333333333333,24,rbf,9,3,0.12627079355999055,0.11546746331362767,0.9960982338929416
42,noise_free,Output1,X2,0.8333333333333333,25,rbf,9,3,0.041808303423379385,0.03771863789061743,0.9962274289115163
42,noise_free,Output1,X2,0.8333333333333333,26,cubic,9,3,0.06799395835122822,0.06291927444299598,0.9925754775370791
42,noise_free,Output1,X2,0.8333333333333333,26,rbf,9,3,0.04863130026924837,0.04715402115594417,0.9962019590850812
42,noise_free,Output1,X2,0.8333333333333333,27,rbf,9,3,0.14538327071463888,0.1271574607006487,0.9916688603346726
42,noise_free,Output1,X2,0.8333333333333333,28,cubic,9,3,0.021331498274144937,0.0208180525321701,0.9970526913467046
42,noise_free,Output1,X2,0.8333333333333333,28,rbf,9,3,0.11990384556845811,0.10870668090422313,0.9068786801868933
42,noise_free,Output1,X2,0.8333333333333333,29,rbf,9,3,0.12597901659927155,0.12039984170179115,0.9941607553603363
42,noise_free,Output1,X2,0.8333333333333333,30,rbf,9,3,0.10894861165687833,0.08759427425073518,0.99635804407834
42,noise_free,Output1,X2,0.8333333333333333,31,rbf,9,3,0.11741525642864961,0.10301020071259852,0.9572700919700209
42,noise_free,Output1,X2,0.8333333333333333,32,rbf,9,3,0.10617046398534312,0.0919638281153617,0.9712863963836345
42,noise_free,Output1,X2,0.8333333333333333,33,rbf,9,3,0.36938030689170454,0.2986508196834509,0.8347739529799838
42,noise_free,Output1,X2,0.8333333333333333,34,cubic,9,3,0.021331435425817072,0.020817977482308292,0.9995990247764779
42,noise_free,Output1,X2,0.8333333333333333,34,rbf,9,3,0.12116869452745063,0.11053229431373583,0.9870622655107385
42,noise_free,Output1,X2,0.8333333333333333,35,rbf,9,3,0.03950234993478002,0.033605887732722696,0.9987377533750933
42,noise_free,Output1,X2,0.8333333333333333,36,rbf,9,3,0.23329221787059667,0.23246164848592166,0.8825987673831045
42,noise_free,Output1,X2,0.8333333333333333,37,rbf,9,3,0.13413821604529552,0.12178640969397521,0.9924306246740964
42,noise_free,Output1,X2,0.8333333333333333,38,rbf,9,3,0.1782789855887896,0.15493539282171,0.9643481056400453
42,noise_free,Output1,X2,0.8333333333333333,39,rbf,9,3,0.08884344364554005,0.08729895854374788,0.9973940658302765
42,noise_free,Output1,X2,1.1666666666666665,0,rbf,9,3,0.13305785080023413,0.1251722206249514,0.9442662238515263
42,noise_free,Output1,X2,1.1666666666666665,1,rbf,9,3,0.05179091952450179,0.048178632639771436,0.9848692577302607
42,noise_free,Output1,X2,1.1666666666666665,2,rbf,9,3,0.06233950228144064,0.0499673641302231,0.9984753331941834
42,noise_free,Output1,X2,1.1666666666666665,3,rbf,9,3,0.13838550901669308,0.12292512146709263,0.9948624954428263
42,noise_free,Output1,X2,1.1666666666666665,4,rbf,9,3,0.4973067401433055,0.4881955705814205,0.5329225350405706
42,noise_free,Output1,X2,1.1666666666666665,5,cubic,9,3,0.03560849421659685,0.03435162095727377,0.9968369515586557
42,noise_free,Output1,X2,1.1666666666666665,5,rbf,9,3,0.040793912308739265,0.04010408592580861,0.995848650087177
42,noise_free,Output1,X2,1.1666666666666665,6,rbf,9,3,0.18911063119166863,0.16783663508079658,0.9744796708266896
42,noise_free,Output1,X2,1.1666666666666665,7,cubic,9,3,0.028392606201155007,0.028329108096410465,0.9930518839420097
42,noise_free,Output1,X2,1.1666666666666665,7,rbf,9,3,0.04354688995516401,0.042428977604155836,0.9836555303134874
42,noise_free,Output1,X2,1.1666666666666665,8,rbf,9,3,0.27891199765200164,0.20207278865857944,0.968427010852272
42,noise_free,Output1,X2,1.1666666666666665,9,rbf,9,3,0.27756478864328304,0.23446051160060724,0.8447683634839505
42,noise_free,Output1,X2,1.1666666666666665,10,rbf,9,3,0.2060594573798598,0.15489042772024142,0.8411214854452264
42,noise_free,Output1,X2,1.1666666666666665,11,rbf,9,3,0.1745546047493156,0.1458002485328357,0.982285101229783
42,noise_free,Output1,X2,1.1666666666666665,12,rbf,9,3,0.16192506300945606,0.142807352412717,0.9907257753327431
42,noise_free,Output1,X2,1.1666666666666665,13,rbf,9,3,0.1672570932526061,0.12897378980797156,0.9816549321126306
42,noise_free,Output1,X2,1.1666666666666665,14,rbf,9,3,0.18258799305484025,0.14292908019033343,0.9086783463932026
42,noise_free,Output1,X2,1.1666666666666665,15,rbf,9,3,0.14349604670736868,0.12755300010699924,0.9943660677556531
42,noise_free,Output1,X2,1.1666666666666665,16,cubic,9,3,0.1639014475026828,0.14355251161211413,0.9487393822809427
42,noise_free,Output1,X2,1.1666666666666665,16,rbf,9,3,0.1195797323726867,0.10144336982194539,0.9727144060797455
42,noise_free,Output1,X2,1.1666666666666665,17,rbf,9,3,0.24259361756932465,0.1952424747970348,0.9287327864866511
42,noise_free,Output1,X2,1.1666666666666665,18,rbf,9,3,0.04606225308321792,0.04000029244999137,0.9990244077259184
42,noise_free,Output1,X2,1.1666666666666665,19,rbf,9,3,0.08751056270382036,0.08488450947785757,0.9910492274597923
42,noise_free,Output1,X2,1.1666666666666665,20,rbf,9,3,0.12850586940946895,0.09723568286295725,0.9917166980334535
42,noise_free,Output1,X2,1.1666666666666665,21,rbf,9,3,0.13007762392773503,0.10522244489976999,0.9938862741514704
42,noise_free,Output1,X2,1.1666666666666665,22,rbf,9,3,0.17980737555589346,0.13079210843809821,0.9106891536658074
42,noise_free,Output1,X2,1.1666666666666665,23,rbf,9,3,0.1285058694094641,0.09723568286295459,0.9917166980334542
42,noise_free,Output1,X2,1.1666666666666665,24,rbf,9,3,0.10974985044604839,0.0907827441030314,0.9953505485527318
42,noise_free,Output1,X2,1.1666666666666665,25,rbf,9,3,0.05875581989411473,0.04748689165911809,0.9986971015788437
42,noise_free,Output1,X2,1.1666666666666665,26,rbf,9,3,0.05130603426571804,0.04876604110373058,0.9956213474888942
42,noise_free,Output1,X2,1.1666666666666665,27,cubic,9,3,0.17401677065514506,0.16565981180669734,0.8476240821020483
42,noise_free,Output1,X2,1.1666666666666665,27,rbf,9,3,0.08536434099068697,0.06890112640702828,0.9633320096099861
42,noise_free,Output1,X2,1.1666666666666665,28,rbf,9,3,0.07511218886416621,0.06877689020341589,0.9971465368134429
42,noise_free,Output1,X2,1.1666666666666665,29,rbf,9,3,0.07609968213900077,0.06999353653458718,0.9875009205361591
42,noise_free,Output1,X2,1.1666666666666665,30,rbf,9,3,0.0761603995777462,0.0727831801453771,0.9508022886019757
42,noise_free,Output1,X2,1.1666666666666665,31,rbf,9,3,0.08942068527705763,0.0681406946599054,0.9946909934606802
42,noise_free,Output1,X2,1.1666666666666665,32,rbf,9,3,0.3922580372280795,0.3239683401380192,0.39530624534889525
42,noise_free,Output1,X2,1.1666666666666665,33,rbf,9,3,0.12982717623399717,0.10812270587832835,0.9912591795747749
42,noise_free,Output1,X2,1.1666666666666665,34,rbf,9,3,0.10423975224957219,0.0797672298133391,0.9973919326732394
42,noise_free,Output1,X2,1.1666666666666665,35,cubic,9,3,0.030053972714541563,0.029332132371241364,0.9942978706054372
42,noise_free,Output1,X2,1.1666666666666665,35,rbf,9,3,0.10075322193450685,0.08926124443083265,0.9359157687543183
42,noise_free,Output1,X2,1.1666666666666665,36,rbf,9,3,0.05130603426572505,0.04876604110373739,0.995621347488893
42,noise_free,Output1,X2,1.1666666666666665,37,rbf,9,3,0.12043738048615378,0.10504990591401124,0.8536957274989871
42,noise_free,Output1,X2,1.1666666666666665,38,cubic,9,3,0.1788404237179176,0.1715515939213117,0.981099862936427
42,noise_free,Output1,X2,1.1666666666666665,38,rbf,9,3,0.11672766516926143,0.11351550182596955,0.9919484189182487
42,noise_free,Output1,X2,1.1666666666666665,39,rbf,9,3,0.16614352267612612,0.1147156656558684,0.9884596879234795
42,noise_free,Output1,X2,1.5,0,rbf,9,3,0.33918658320859507,0.33164829380116806,0.9288033485834145
42,noise_free,Output1,X2,1.5,1,rbf,9,3,0.2425936175693297,0.1952424747970385,0.9287327864866483
42,noise_free,Output1,X2,1.5,2,rbf,9,3,0.03516987965525344,0.03158718391775572,0.9988375683341415
42,noise_free,Output1,X2,1.5,3,rbf,9,3,0.08942068527705935,0.06814069465990347,0.99469099346068
42,noise_free,Output1,X2,1.5,4,rbf,9,3,0.17350754744157285,0.16072628775052542,0.9604042495185193
42,noise_free,Output1,X2,1.5,5,rbf,9,3,0.07594758238147474,0.06882444000948358,0.96906248099256
42,noise_free,Output1,X2,1.5,6,cubic,9,3,0.06605815051336535,0.06144347105238864,0.9974629508818326
42,noise_free,Output1,X2,1.5,6,rbf,9,3,0.04425164100808399,0.03601049823625265,0.9988614953309676
42,noise_free,Output1,X2,1.5,7,rbf,9,3,0.07591844287343621,0.07140046343776163,0.9973547619134914
42,noise_free,Output1,X2,1.5,8,rbf,9,3,0.1383855090166988,0.12292512146709811,0.9948624954428259
42,noise_free,Output1,X2,1.5,9,rbf,9,3,0.06233950228144266,0.0499673641302231,0.9984753331941832
42,noise_free,Output1,X2,1.5,10,cubic,9,3,0.0464732430983249,0.044732278466735664,0.9987609761777989
42,noise_free,Output1,X2,1.5,10,rbf,9,3,0.0689331828668558,0.06373060867853948,0.997273971706605
42,noise_free,Output1,X2,1.5,11,rbf,9,3,0.13114132795861919,0.10630501317279369,0.9931762351987072
42,noise_free,Output1,X2,1.5,12,cubic,9,3,0.15090146734708976,0.14949018639002531,0.9569941882750492
42,noise_free,Output1,X2,1.5,12,rbf,9,3,0.08565563408069793,0.06862295223119874,0.9861435463816587
42,noise_free,Output1,X2,1.5,13,cubic,9,3,0.1630481571556603,0.1424473798694755,0.8544489927083353
42,noise_free,Output1,X2,1.5,13,rbf,9,3,0.13123218829552546,0.11614051603692606,0.9057103187312734
42,noise_free,Output1,X2,1.5,14,cubic,9,3,0.14149238260834907,0.12499294273986654,0.8903901595049992
42,noise_free,Output1,X2,1.5,14,rbf,9,3,0.04554707446524142,0.044059266011753216,0.988641933679066
42,noise_free,Output1,X2,1.5,15,cubic,9,3,0.06799400743353685,0.06291931525937633,0.9955940316772406
42,noise_free,Output1,X2,1.5,15,rbf,9,3,0.06268985527324197,0.05261003633155218,0.9962546308576359
42,noise_free,Output1,X2,1.5,16,rbf,9,3,0.141551763699279,0.12887317840864623,0.991542179396452
42,noise_free,Output1,X2,1.5,17,rbf,9,3,0.13838550901669616,0.12292512146710048,0.9948624954428261
42,noise_free,Output1,X2,1.5,18,rbf,9,3,0.07734373855782126,0.07469957228104225,0.9870960558627095
42,noise_free,Output1,X2,1.5,19,rbf,9,3,0.18636575433566077,0.1393926715557967,0.965088219586834
42,noise_free,Output1,X2,1.5,20,cubic,9,3,0.1630811845933873,0.14177778167898655,0.978008108752515
42,noise_free,Output1,X2,1.5,20,rbf,9,3,0.08859412739420307,0.08361344190868181,0.9935097005587922
42,noise_free,Output1,X2,1.5,21,rbf,9,3,0.03950234993478207,0.03360588773272166,0.9987377533750932
42,noise_free,Output1,X2,1.5,22,rbf,9,3,0.06531699465701107,0.05826220461571877,0.9970879871268892
42,noise_free,Output1,X2,1.5,23,cubic,9,3,0.046428130795773875,0.04474103007605734,0.9985634019172644
42,noise_free,Output1,X2,1.5,23,rbf,9,3,0.04889322049045448,0.04443344463404664,0.9984068004595128
42,noise_free,Output1,X2,1.5,24,cubic,9,3,0.030096414511262968,0.03007121368733164,0.9980461029722464
42,noise_free,Output1,X2,1.5,24,rbf,9,3,0.03701192183542783,0.03668464717630885,0.9970450140144838
42,noise_free,Output1,X2,1.5,25,rbf,9,3,0.16973359548736114,0.16144364653573864,0.993096102252247
42,noise_free,Output1,X2,1.5,26,rbf,9,3,0.108948611656881,0.08759427425073547,0.9963580440783399
42,noise_free,Output1,X2,1.5,27,cubic,9,3,0.16390142497823112,0.14355249441414722,0.9552965336912606
42,noise_free,Output1,X2,1.5,27,rbf,9,3,0.09445233330459736,0.08470681539255114,0.9851542848667829
42,noise_free,Output1,X2,1.5,28,rbf,9,3,0.17353028461602654,0.16872961801954922,0.9885872100120385
42,noise_free,Output1,X2,1.5,29,rbf,9,3,0.11850754205131785,0.08335807797422579,0.9831433480039156
42,noise_free,Output1,X2,1.5,30,rbf,9,3,0.041442194876949646,0.0370569565492748,0.9991314614421506
42,noise_free,Output1,X2,1.5,31,cubic,9,3,0.03572689065609615,0.03450057783900936,0.999155590337936
42,noise_free,Output1,X2,1.5,31,rbf,9,3,0.044448757988527474,0.04382852554462809,0.9986929806633228
42,noise_free,Output1,X2,1.5,32,rbf,9,3,0.07734373855781072,0.07469957228103337,0.9870960558627131
42,noise_free,Output1,X2,1.5,33,rbf,9,3,0.1680582590662172,0.1260750560632964,0.9888674343284255
42,noise_free,Output1,X2,1.5,34,cubic,9,3,0.1788403499789411,0.17155151791632864,0.9810998785221258
42,noise_free,Output1,X2,1.5,34,rbf,9,3,0.11672766516926515,0.11351550182597532,0.9919484189182481
42,noise_free,Output1,X2,1.5,35,rbf,9,3,0.11650645578690559,0.0921462262626586,0.9950874717973259
42,noise_free,Output1,X2,1.5,36,rbf,9,3,0.04892850996939527,0.04787313504260501,0.9893304192921937
42,noise_free,Output1,X2,1.5,37,cubic,9,3,0.03572684481361807,0.03450054255758742,0.9983712250188123
42,noise_free,Output1,X2,1.5,37,rbf,9,3,0.06982933673195667,0.06570015465368062,0.9937777479918326
42,noise_free,Output1,X2,1.5,38,cubic,9,3,0.17884035650658137,0.171551528277497,0.9810998771424237
42,noise_free,Output1,X2,1.5,38,rbf,9,3,0.11672766516926379,0.11351550182597354,0.9919484189182484
42,noise_free,Output1,X2,1.5,39,rbf,9,3,0.043705727322533486,0.04025865277008064,0.9971100798030845
42,noise_free,Output1,X3,2.0,0,rbf,12,4,0.019050234544249842,0.01577544380999729,0.996080556489138
42,noise_free,Output1,X3,2.0,1,rbf,12,4,0.021160853924157508,0.015449671655530794,0.9993664572778557
42,noise_free,Output1,X3,2.0,2,rbf,12,4,0.03201604533023269,0.02668105565425638,0.9991753971461642
42,noise_free,Output1,X3,2.0,3,rbf,12,4,0.058056117405289064,0.044342842915368275,0.9969151239070925
42,noise_free,Output1,X3,2.0,4,rbf,12,4,0.014048516871323954,0.00883490887524907,0.9998680868329738
42,noise_free,Output1,X3,2.0,5,rbf,12,4,0.01670429103063346,0.013463145047662106,0.9997362310670084
42,noise_free,Output1,X3,2.0,6,rbf,12,4,0.034436796827539584,0.032207119255968975,0.999364647665746
42,noise_free,Output1,X3,2.0,7,rbf,12,4,0.05686374644543102,0.044767784584062165,0.9960428730735467
42,noise_free,Output1,X3,2.0,8,rbf,12,4,0.03225309044922085,0.024631828073433004,0.9993121533932606
42,noise_free,Output1,X3,2.0,9,rbf,12,4,0.01493048118158118,0.012935588419012323,0.9998170339634361
42,noise_free,Output1,X3,2.0,10,rbf,12,4,0.01978641458310068,0.014487614181251107,0.9997323908998615
42,noise_free,Output1,X3,2.0,11,cubic,12,4,0.024457878089566763,0.02058737657690035,0.9993424500512004
42,noise_free,Output1,X3,2.0,11,rbf,12,4,0.0222238295349953,0.015389020435147449,0.9994570885627109
42,noise_free,Output1,X3,2.0,12,cubic,12,4,0.03473906352492291,0.030355855521610353,0.9986458735196304
42,noise_free,Output1,X3,2.0,12,rbf,12,4,0.027708363346166567,0.022177866210670416,0.9991385208610192
42,noise_free,Output1,X3,2.0,13,rbf,12,4,0.015900935328066638,0.013065995830408794,0.9997567332526931
42,noise_free,Output1,X3,2.0,14,rbf,12,4,0.08062324613692919,0.06142724681866807,0.9962708544791138
42,noise_free,Output1,X3,2.0,15,rbf,12,4,0.038915309527873754,0.036504762433464455,0.9977362582409658
42,noise_free,Output1,X3,2.0,16,rbf,12,4,0.011262974560788952,0.009693533307829627,0.9998592435305135
42,noise_free,Output1,X3,2.0,17,rbf,12,4,0.017606177860945087,0.015204930928788274,0.999752018000903
42,noise_free,Output1,X3,2.0,18,rbf,12,4,0.031085662888599257,0.020711867816561647,0.9991022590002567
42,noise_free,Output1,X3,2.0,19,cubic,12,4,0.01801020206546441,0.014243054809809808,0.9990336089138925
42,noise_free,Output1,X3,2.0,19,rbf,12,4,0.009741174628833263,0.008352345921089022,0.9997172918019273
